worms_id,botw_id,redlist_code,worms_id_url,scientific_names_dataset,scientific_names_dataset_url,scientific_name_accepted,taxon_rank,common_name,taxonomic_group,entity_descriptions,lead_agency,fws_esa,fws_esa_all,is_bcc
514615,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=514615,Palaemonella burnsi,https://ecos.fws.gov/ecp/species/555,Palaemonella burnsi,Species,Anchialine pool shrimp,Crustaceans,Wherever found,FWS,LC,LC,FALSE
159377,22694938,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159377,Pandion haliaetus,https://ecos.fws.gov/ecp/species/1374,Pandion haliaetus,Species,osprey,Birds,Wherever found,FWS,LC,LC,FALSE
382891,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=382891,Panulirus argus,https://ecos.fws.gov/ecp/species/11283,Panulirus argus,Species,Caribbean Spiny Lobster,Crustaceans,NA,FWS,LC,LC,FALSE
344099,22696649,EN,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344099,Papasula (=Sula) abbotti,https://ecos.fws.gov/ecp/species/1470,Papasula abbotti,Species,Abbott's booby,Birds,Wherever found,FWS,EN,EN,FALSE
158825,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158825,Paralichthys albigutta,https://ecos.fws.gov/ecp/species/11281,Paralichthys albigutta,Species,Gulf Flounder,Fishes,NA,FWS,LC,LC,FALSE
158826,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158826,Paralichthys dentatus,https://ecos.fws.gov/ecp/species/11280,Paralichthys dentatus,Species,Summer Flounder,Fishes,NA,FWS,LC,LC,FALSE
158829,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158829,Paralichthys lethostigma,https://ecos.fws.gov/ecp/species/11279,Paralichthys lethostigma,Species,Southern Flounder,Fishes,NA,FWS,LC,LC,FALSE
254393,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254393,Parophrys vetulus,https://ecos.fws.gov/ecp/species/11017,Parophrys vetulus,Species,English Sole,Fishes,NA,FWS,LC,LC,FALSE
1484511,103779110,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484511,Passerella iliaca,https://ecos.fws.gov/ecp/species/9745,Passerella iliaca,Species,Fox Sparrow,Birds,Wherever found,FWS,LC,LC,FALSE
1484452,22723939,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484452,Passerina caerulea,https://ecos.fws.gov/ecp/species/6883,Passerina caerulea,Species,Blue Grosbeak,Birds,Wherever found,FWS,LC,LC,FALSE
207295,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=207295,Pavona diffluens,https://ecos.fws.gov/ecp/species/9371,Pavona diffluens,Species,No common name,Corals,Wherever found,NMFS,TN,TN,FALSE
288403,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=288403,Pectinia alcicornis,https://ecos.fws.gov/ecp/species/9369,Pectinia alcicornis,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
343935,22733989,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343935,Pelecanus occidentalis,https://ecos.fws.gov/ecp/species/6034,Pelecanus occidentalis,Species,Brown Pelican,Birds,"U.S. Atlantic coast, FL, AL; Wherever found, except U.S. Atlantic coast, FL, AL; Entire U.S., except Atlantic and Gulf Coast states, PR, U.S. VI; Louisiana population",FWS,LC,LC,FALSE
101174,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=101174,Petromyzon marinus,https://ecos.fws.gov/ecp/species/10929,Petromyzon marinus,Species,Sea Lamprey,Fishes,NA,FWS,LC,LC,FALSE
1484515,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484515,Phaethon lepturus catesbyi,https://ecos.fws.gov/ecp/species/10572,Phaethon lepturus catesbyi,Subspecies,White-tailed Tropicbird,Birds,NA,FWS,LC,LC,TRUE
212595,22696641,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212595,Phaethon rubricauda,https://ecos.fws.gov/ecp/species/10659,Phaethon rubricauda,Species,Red-tailed Tropicbird,Birds,NA,FWS,LC,LC,FALSE
137179,22696792,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137179,Phalacrocorax carbo,https://ecos.fws.gov/ecp/species/9665,Phalacrocorax carbo,Species,Great Cormorant,Birds,Wherever found,FWS,LC,LC,FALSE
1754752,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1754752,Phalacrocorax pelagicus pelagicus,https://ecos.fws.gov/ecp/species/9668,Phalacrocorax pelagicus pelagicus,Subspecies,Pelagic Cormorant,Birds,Wherever found,FWS,LC,LC,FALSE
137168,22693494,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137168,Phalaropus fulicarius,https://ecos.fws.gov/ecp/species/10469,Phalaropus fulicarius,Species,Red Phalarope,Birds,Wherever found,FWS,LC,LC,FALSE
137169,22693490,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137169,Phalaropus lobatus,https://ecos.fws.gov/ecp/species/10467,Phalaropus lobatus,Species,Red-necked Phalarope,Birds,Wherever found,FWS,LC,LC,FALSE
159043,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159043,Phalaropus tricolor,https://ecos.fws.gov/ecp/species/12001,Phalaropus tricolor,Species,Wilson's phalarope,Birds,NA,FWS,LC,LC,FALSE
255021,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=255021,Phoca largha,https://ecos.fws.gov/ecp/species/9157,Phoca largha,Species,Spotted Seal,Mammals,Southern DPS - See 50 CFR 223.102,NMFS,TN,TN,FALSE
137117,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137117,Phocoena phocoena,https://ecos.fws.gov/ecp/species/7402,Phocoena phocoena,Species,Harbor Porpoise,Mammals,Wherever found,NMFS,LC,LC,FALSE
343897,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343897,Phocoena sinus,https://ecos.fws.gov/ecp/species/165,Phocoena sinus,Species,Cochito,Mammals,Wherever found,FWS,EN,EN,FALSE
344103,22698335,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344103,Phoebastria (=Diomedea) albatrus,https://ecos.fws.gov/ecp/species/433,Phoebastria albatrus,Species,Short-tailed albatross,Birds,Wherever found,FWS,EN,EN,FALSE
344104,22698365,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344104,Phoebastria immutabilis,https://ecos.fws.gov/ecp/species/11959,Phoebastria immutabilis,Species,Laysan Albatross,Birds,NA,FWS,LC,LC,TRUE
344106,22698350,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344106,Phoebastria nigripes,https://ecos.fws.gov/ecp/species/8033,Phoebastria nigripes,Species,Black-footed Albatross,Birds,Wherever found,FWS,LC,LC,TRUE
212708,22729706,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212708,Phoenicopterus ruber,https://ecos.fws.gov/ecp/species/9671,Phoenicopterus ruber,Species,American Flamingo,Birds,Wherever found,FWS,LC,LC,FALSE
137119,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137119,Physeter catodon (=macrocephalus),https://ecos.fws.gov/ecp/species/8363,Physeter macrocephalus,Species,Sperm whale,Mammals,Wherever found,NMFS,EN,EN,FALSE
207497,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=207497,Physogyra lichtensteini,https://ecos.fws.gov/ecp/species/9375,Physogyra lichtensteini,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
1037273,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1037273,Pipistrellus sp.,https://ecos.fws.gov/ecp/species/11169,Pipistrellus,Genus,Pipistrelles (Bats),Mammals,NA,FWS,LC,LC,FALSE
1505225,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1505225,Pipistrellus subflavus,https://ecos.fws.gov/ecp/species/9052,Pipistrellus subflavus,Species,Eastern pipistrelle,Mammals,Wherever found,FWS,LC,LC,FALSE
1484532,22722466,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484532,Piranga olivacea,https://ecos.fws.gov/ecp/species/11967,Piranga olivacea,Species,Scarlet Tanager,Birds,NA,FWS,LC,LC,TRUE
1485191,22696012,CR,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1485191,Pithecophaga jefferyi,https://ecos.fws.gov/ecp/species/4484,Pithecophaga jefferyi,Species,Philippine eagle,Birds,Wherever found,FWS,EN,EN,FALSE
422584,22697574,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=422584,Platalea ajaja,https://ecos.fws.gov/ecp/species/9714,Platalea ajaja,Species,Roseate Spoonbill,Birds,Wherever found,FWS,LC,LC,FALSE
154781,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=154781,Platichthys stellatus,https://ecos.fws.gov/ecp/species/11110,Platichthys stellatus,Species,Starry Flounder,Fishes,NA,FWS,LC,LC,FALSE
159136,22693740,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159136,Pluvialis dominica,https://ecos.fws.gov/ecp/species/10561,Pluvialis dominica,Species,American Golden-Plover,Birds,NA,FWS,LC,LC,TRUE
232044,22693735,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232044,Pluvialis fulva,https://ecos.fws.gov/ecp/species/10589,Pluvialis fulva,Species,Pacific Golden-Plover,Birds,NA,FWS,LC,LC,FALSE
206956,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=206956,Pocillopora elegans,https://ecos.fws.gov/ecp/species/9318,Pocillopora elegans,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
206954,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=206954,Pocillopora danae,https://ecos.fws.gov/ecp/species/9325,Pocillopora verrucosa,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
137181,22696606,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137181,Podiceps auritus,https://ecos.fws.gov/ecp/species/9484,Podiceps auritus,Species,Horned Grebe,Birds,Wherever found,FWS,LC,LC,TRUE
137184,22696610,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137184,Podiceps nigricollis,https://ecos.fws.gov/ecp/species/9485,Podiceps nigricollis,Species,Eared Grebe,Birds,Wherever found,FWS,LC,LC,FALSE
159062,22696574,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159062,Podilymbus podiceps,https://ecos.fws.gov/ecp/species/9486,Podilymbus podiceps,Species,Pied-billed Grebe,Birds,Wherever found,FWS,LC,LC,FALSE
1664667,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1664667,Podocnemis unifilis,https://ecos.fws.gov/ecp/species/3929,Podocnemis unifilis,Species,Tracaja,Reptiles,Wherever found,FWS,EN,EN,FALSE
159333,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159333,Pogonias cromis,https://ecos.fws.gov/ecp/species/11305,Pogonias cromis,Species,Black Drum,Fishes,NA,FWS,LC,LC,FALSE
232041,22680415,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=232041,Polysticta stelleri,https://ecos.fws.gov/ecp/species/1475,Polysticta stelleri,Species,Steller's Eider,Birds,U.S. Alaska breeding population only,FWS,TN,TN,FALSE
151482,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=151482,Pomatomus saltatrix,https://ecos.fws.gov/ecp/species/11303,Pomatomus saltatrix,Species,Bluefish,Fishes,NA,FWS,LC,LC,FALSE
207237,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=207237,Porites horizontalata,https://ecos.fws.gov/ecp/species/9361,Porites horizontalata,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
288909,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=288909,Porites napopora,https://ecos.fws.gov/ecp/species/9362,Porites napopora,Species,No common name,Corals,Wherever found,NMFS,TN,TN,FALSE
207234,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=207234,Porites nigrescens,https://ecos.fws.gov/ecp/species/9363,Porites nigrescens,Species,No common name,Corals,Wherever found,NMFS,LC,LC,FALSE
1484543,22692792,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1484543,Porphyrio porphyrio,https://ecos.fws.gov/ecp/species/9676,Porphyrio porphyrio,Species,Purple Swamphen,Birds,Wherever found,FWS,LC,LC,FALSE
271422,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=271422,Pristis clavata,https://ecos.fws.gov/ecp/species/9971,Pristis clavata,Species,Dwarf sawfish,Fishes,Wherever found,NMFS,EN,EN,FALSE
105848,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105848,Pristis pectinata,https://ecos.fws.gov/ecp/species/3253,Pristis pectinata,Species,Smalltooth sawfish,Fishes,Non-US DPS - Smalltooth sawfish originating from non-US waters; US DPS - Smalltooth sawfish originating from U.S. waters.,NMFS,EN,EN,FALSE
105849,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105849,Pristis pristis,https://ecos.fws.gov/ecp/species/9741,Pristis pristis,Species,Largetooth Sawfish,Fishes,Wherever found,NMFS,EN,EN,FALSE
217375,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=217375,Pristis zijsron,https://ecos.fws.gov/ecp/species/9967,Pristis zijsron,Species,Green sawfish,Fishes,Wherever found,NMFS,EN,EN,FALSE
514157,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=514157,Procaris hawaiana,https://ecos.fws.gov/ecp/species/6944,Procaris hawaiana,Species,Anchialine pool Shrimp,Crustaceans,Wherever found,FWS,EN,EN,FALSE
225914,22698150,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225914,Procellaria parkinsoni,https://ecos.fws.gov/ecp/species/7403,Procellaria parkinsoni,Species,Parkinson's black petrel,Birds,Wherever found,FWS,LC,LC,FALSE
1043490,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1043490,Rhinobatos horkelii,https://ecos.fws.gov/ecp/species/10793,Pseudobatos horkelii,Species,Brazilian guitarfish,Fishes,NA,NMFS,EN,EN,FALSE
344110,22697913,CR,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344110,Pseudobulweria becki,https://ecos.fws.gov/ecp/species/2872,Pseudobulweria becki,Species,Beck's petrel,Birds,Wherever found,FWS,LC,LC,FALSE
344111,22697935,CR,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344111,Pseudobulweria macgillivrayi,https://ecos.fws.gov/ecp/species/5718,Pseudobulweria macgillivrayi,Species,Fiji petrel,Birds,Wherever found,FWS,EN,EN,FALSE
344112,22697925,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344112,Pseudobulweria rostrata,https://ecos.fws.gov/ecp/species/9631,Pseudobulweria rostrata,Species,Tahiti Petrel,Birds,Wherever found,FWS,LC,LC,TRUE
158885,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=158885,Pseudopleuronectes americanus,https://ecos.fws.gov/ecp/species/11229,Pseudopleuronectes americanus,Species,Winter Flounder,Fishes,NA,FWS,LC,LC,FALSE
137104,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137104,Pseudorca crassidens,https://ecos.fws.gov/ecp/species/9735,Pseudorca crassidens,Species,false killer whale,Mammals,Main Hawaiian Islands Insular DPS See 50 CFR 224.101,NMFS,EN,EN,FALSE
282494,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=282494,Pterapogon kauderni,https://ecos.fws.gov/ecp/species/10528,Pterapogon kauderni,Species,Banggai cardinalfish,Fishes,NA,NMFS,TN,TN,FALSE
343972,22698001,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343972,Pterodroma alba,https://ecos.fws.gov/ecp/species/9677,Pterodroma alba,Species,Phoenix Petrel,Birds,Wherever found,FWS,LC,LC,FALSE
137196,22698005,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137196,Pterodroma arminjoniana,https://ecos.fws.gov/ecp/species/9633,Pterodroma arminjoniana,Species,Herald Petrel,Birds,Wherever found,FWS,LC,LC,FALSE
225989,22697949,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225989,Pterodroma axillaris,https://ecos.fws.gov/ecp/species/3866,Pterodroma axillaris,Species,Chatham Island petrel,Birds,Wherever found,FWS,EN,EN,FALSE
343974,22698088,EN,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343974,Pterodroma cahow,https://ecos.fws.gov/ecp/species/3507,Pterodroma cahow,Species,Bermuda petrel,Birds,Wherever found,FWS,EN,EN,FALSE
225943,22697975,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225943,Pterodroma cookii,https://ecos.fws.gov/ecp/species/2066,Pterodroma cookii,Species,Cook's petrel,Birds,Wherever found,FWS,LC,LC,TRUE
137197,22728011,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137197,Pterodroma feae,https://ecos.fws.gov/ecp/species/11951,Pterodroma feae,Species,Fea's Petrel,Birds,NA,FWS,LC,LC,TRUE
1773483,45048990,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1773483,Pterodroma gouldi,https://ecos.fws.gov/ecp/species/10831,Pterodroma gouldi,Species,Gray-faced Petrel,Birds,NA,FWS,LC,LC,FALSE
343975,22698092,EN,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343975,Pterodroma hasitata,https://ecos.fws.gov/ecp/species/4748,Pterodroma hasitata,Species,Black-capped Petrel,Birds,Wherever found,FWS,EN,EN,TRUE
343976,22697967,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343976,Pterodroma hypoleuca,https://ecos.fws.gov/ecp/species/10649,Pterodroma hypoleuca,Species,Bonin Petrel,Birds,NA,FWS,LC,LC,TRUE
225761,22697963,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225761,Pterodroma inexpectata,https://ecos.fws.gov/ecp/species/11947,Pterodroma inexpectata,Species,Mottled Petrel,Birds,NA,FWS,LC,LC,TRUE
137198,22698062,EN,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137198,Pterodroma madeira,https://ecos.fws.gov/ecp/species/7620,Pterodroma madeira,Species,Freira,Birds,Wherever found,FWS,EN,EN,FALSE
225975,22698049,CR,https://www.marinespecies.org/aphia.php?p=taxdetails&id=225975,Pterodroma magentae,https://ecos.fws.gov/ecp/species/2988,Pterodroma magentae,Species,Magenta petrel,Birds,Wherever found,FWS,EN,EN,FALSE
343980,22698020,CR,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343980,Pterodroma phaeopygia,https://ecos.fws.gov/ecp/species/5128,Pterodroma phaeopygia,Species,Galapagos petrel,Birds,Wherever found,FWS,TN,TN,FALSE
405108,22698017,EN,https://www.marinespecies.org/aphia.php?p=taxdetails&id=405108,Pterodroma sandwichensis,https://ecos.fws.gov/ecp/species/6746,Pterodroma sandwichensis,Species,Hawaiian petrel,Birds,Wherever found,FWS,EN,EN,FALSE
343984,22698039,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343984,Pterodroma ultima,https://ecos.fws.gov/ecp/species/11961,Pterodroma ultima,Species,Murphy's Petrel,Birds,NA,FWS,LC,LC,TRUE
1494883,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1494883,Pteronura brasiliensis,https://ecos.fws.gov/ecp/species/5720,Pteronura brasiliensis,Species,Giant otter,Mammals,South America,FWS,EN,EN,FALSE
344115,22694903,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=344115,Ptychoramphus aleuticus,https://ecos.fws.gov/ecp/species/6967,Ptychoramphus aleuticus,Species,Cassin's Auklet,Birds,Wherever found,FWS,LC,LC,TRUE
137201,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137201,Puffinus gravis,https://ecos.fws.gov/ecp/species/9634,Puffinus gravis,Species,Great Shearwater,Birds,Wherever found,FWS,LC,LC,FALSE
567909,22698277,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=567909,Puffinus heinrothi,https://ecos.fws.gov/ecp/species/7622,Puffinus heinrothi,Species,Heinroth's shearwater,Birds,Wherever found,FWS,TN,TN,FALSE
212633,45959182,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212633,Puffinus lherminieri,https://ecos.fws.gov/ecp/species/9635,Puffinus lherminieri,Species,Audubon's Shearwater,Birds,Wherever found,FWS,LC,LC,TRUE
343987,22698222,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343987,Puffinus nativitatis,https://ecos.fws.gov/ecp/species/9636,Puffinus nativitatis,Species,Christmas Shearwater,Birds,Wherever found,FWS,LC,LC,TRUE
343985,132467692,CR,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343985,Puffinus newelli,https://ecos.fws.gov/ecp/species/2048,Puffinus newelli,Species,Newell''s shearwater,Birds,Wherever found,FWS,TN,TN,FALSE
343988,22698246,NT,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343988,Puffinus opisthomelas,https://ecos.fws.gov/ecp/species/9623,Puffinus opisthomelas,Species,Black-vented Shearwater,Birds,Wherever found,FWS,LC,LC,TRUE
137203,22698226,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137203,Puffinus puffinus,https://ecos.fws.gov/ecp/species/10465,Puffinus puffinus,Species,Manx Shearwater,Birds,Wherever found,FWS,LC,LC,TRUE
1774081,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1774081,Cyclonaias necki,https://ecos.fws.gov/ecp/species/10781,Pustulosa necki,Species,Guadalupe Orb,Clams,Wherever Found,FWS,EN,EN,FALSE
127006,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127006,Rachycentron canadum,https://ecos.fws.gov/ecp/species/11151,Rachycentron canadum,Species,Cobia,Fishes,NA,FWS,LC,LC,FALSE
159140,22693717,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159140,Recurvirostra americana,https://ecos.fws.gov/ecp/species/11927,Recurvirostra americana,Species,American Avocet,Birds,NA,FWS,LC,LC,TRUE
1526219,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1526219,Regina septemvittata,https://ecos.fws.gov/ecp/species/171,Regina septemvittata,Species,Queen snake,Reptiles,Wherever found,FWS,LC,LC,FALSE
105898,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=105898,Rhinobatos rhinobatos,https://ecos.fws.gov/ecp/species/10795,Rhinobatos rhinobatos,Species,Common Guitarfish,Fishes,NA,NMFS,TN,TN,FALSE
137155,22694476,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137155,Rhodostethia rosea,https://ecos.fws.gov/ecp/species/10568,Rhodostethia rosea,Species,Ross's Gull,Birds,NA,FWS,LC,LC,TRUE
1577354,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1577354,Pomadasys crocro,https://ecos.fws.gov/ecp/species/11157,Rhonciscus crocro,Species,Burro Grunt,Fishes,NA,FWS,LC,LC,FALSE
1019697,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1019697,Richardsonius egregius,https://ecos.fws.gov/ecp/species/11113,Richardsonius egregius,Species,Lahontan Shiner,Fishes,NA,FWS,LC,LC,FALSE
343923,22694502,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=343923,Rissa brevirostris,https://ecos.fws.gov/ecp/species/2871,Rissa brevirostris,Species,Red-legged Kittiwake,Birds,Wherever found,FWS,LC,LC,TRUE
137156,22694497,VU,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137156,Rissa tridactyla,https://ecos.fws.gov/ecp/species/10459,Rissa tridactyla,Species,Black-legged Kittiwake,Birds,Wherever found,FWS,LC,LC,FALSE
159079,22694256,LC,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159079,Rynchops niger,https://ecos.fws.gov/ecp/species/5234,Rynchops niger,Species,Black Skimmer,Birds,Wherever found,FWS,LC,LC,TRUE
127186,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127186,Salmo salar,https://ecos.fws.gov/ecp/species/2097,Salmo salar,Species,Atlantic salmon,Fishes,"Gulf of Maine DPS - See 50 CFR 224.101; Kennebec River DPS; U.S.A. ME Gulf of Maine Atlantic Salmon Distinct Population Segment, which includes all naturally reproducing wild populations and those river-specific hatchery populations of Atlantic salmon having historical, river-specific characteristics found north of and including tributaries of the lower Kennebec River to, but not including, the mouth of the St. Croix River at the U.S.-Canda border. To date, the Services have determined that these populations are found in the Dennys, East Machias, Machias, Pleasant, Narraguagus, Sheepscot, and Ducktrap Rivers and in Cove Brook, Maine",FWS and NMFS,EN,EN,FALSE
127187,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127187,Salmo trutta,https://ecos.fws.gov/ecp/species/11089,Salmo trutta,Species,Brown Trout,Fishes,Tiger trout (x Salvelinus fontinalis hybrid); NA,FWS,LC,LC,FALSE
127188,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=127188,Salvelinus alpinus,https://ecos.fws.gov/ecp/species/11087,Salvelinus alpinus,Species,Arctic Char,Fishes,NA,FWS,LC,LC,FALSE
154241,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=154241,Salvelinus fontinalis,https://ecos.fws.gov/ecp/species/1219,Salvelinus fontinalis,Species,brook trout,Fishes,anadromous (lake-run); Species as a whole (no specific population identified),FWS,LC,LC,FALSE
254570,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254570,Salvelinus malma,https://ecos.fws.gov/ecp/species/1008,Salvelinus malma,Species,Dolly Varden,Fishes,Wherever found,FWS,TN,TN,FALSE
159335,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159335,Sciaenops ocellatus,https://ecos.fws.gov/ecp/species/11082,Sciaenops ocellatus,Species,Red Drum,Fishes,NA,FWS,LC,LC,FALSE
218434,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218434,Scomberoides lysan,https://ecos.fws.gov/ecp/species/11081,Scomberoides lysan,Species,Largemouthed leatherskin,Fishes,NA,FWS,LC,LC,FALSE
159342,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159342,Scomberomorus maculatus,https://ecos.fws.gov/ecp/species/11079,Scomberomorus maculatus,Species,Spanish Mackerel,Fishes,NA,FWS,LC,LC,FALSE
274773,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274773,Sebastes auriculatus,https://ecos.fws.gov/ecp/species/11133,Sebastes auriculatus,Species,Brown Rockfish,Fishes,NA,FWS,LC,LC,FALSE
274833,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274833,Sebastes paucispinis,https://ecos.fws.gov/ecp/species/9156,Sebastes paucispinis,Species,Bocaccio,Fishes,Puget Sound-Georgia Basin DPS See 50 CFR 224.101,NMFS,EN,EN,FALSE
274836,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274836,Sebastes pinniger,https://ecos.fws.gov/ecp/species/9166,Sebastes pinniger,Species,canary rockfish,Fishes,Puget Sound - Georgia Basin DPS See 50 CFR 223.102,NMFS,LC,LC,FALSE
274844,NA,NA,https://www.marinespecies.org/aphia.php?p=taxdetails&id=274844,Sebastes ruberrimus,https://ecos.fws.gov/ecp/species/9168,Sebastes ruberrimus,Species,yelloweye rockfish,Fishes,Puget Sound - Georgia Basin DPS See 50 CFR 223.102,NMFS,TN,TN,FALSE
