dataset_id,variable,fill_value,color_bar_maximum,color_bar_minimum,ioos_category,long_name,units,color_bar_scale,standard_name,color_bar_palette
phyc_ssp126_2020_2100_depthmin,phyc_ltmax,-9999.9,NA,NA,Phytoplankton Species,Long-term maximum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthmin,phyc_ltmin,-9999.9,NA,NA,Phytoplankton Species,Long-term minimum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthmin,phyc_max,-9999.9,NA,NA,Phytoplankton Species,Maximum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthmin,phyc_mean,-9999.9,NA,NA,Phytoplankton Species,Average Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthmin,phyc_min,-9999.9,NA,NA,Phytoplankton Species,Minimum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthmin,phyc_range,-9999.9,NA,NA,Phytoplankton Species,Range Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthmin,phyc_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_ltmax,-9999.9,NA,NA,Phytoplankton Species,Long-term maximum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_ltmin,-9999.9,NA,NA,Phytoplankton Species,Long-term minimum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_max,-9999.9,NA,NA,Phytoplankton Species,Maximum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_mean,-9999.9,NA,NA,Phytoplankton Species,Average Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_min,-9999.9,NA,NA,Phytoplankton Species,Minimum Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_range,-9999.9,NA,NA,Phytoplankton Species,Range Phytoplankton,MMol' 'M-3,NA,NA,NA
phyc_ssp126_2020_2100_depthsurf,phyc_sd,-9999.9,50.0,0.0,Statistics,Standard deviation Phytoplankton,MMol' 'M-3,NA,NA,NA
so_baseline_2000_2019_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmax,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp126_2020_2100_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmax,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp245_2020_2100_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmax,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp370_2020_2100_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmax,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp460_2020_2100_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmax,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp585_2020_2100_depthmax,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmax,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmax,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmax,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmax,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmax,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmax,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_baseline_2000_2019_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmean,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp126_2020_2100_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmean,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp245_2020_2100_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmean,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp370_2020_2100_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmean,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp460_2020_2100_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmean,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp585_2020_2100_depthmean,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmean,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmean,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmean,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmean,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmean,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmean,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_baseline_2000_2019_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthmin,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp126_2020_2100_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthmin,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp245_2020_2100_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthmin,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp370_2020_2100_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthmin,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp460_2020_2100_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp460_2020_2100_depthmin,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp585_2020_2100_depthmin,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmin,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmin,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmin,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmin,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmin,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp585_2020_2100_depthmin,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_baseline_2000_2019_depthsurf,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthsurf,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthsurf,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthsurf,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthsurf,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_baseline_2000_2019_depthsurf,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp119_2020_2100_depthsurf,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp126_2020_2100_depthsurf,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthsurf,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthsurf,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthsurf,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthsurf,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthsurf,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp126_2020_2100_depthsurf,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp245_2020_2100_depthsurf,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthsurf,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthsurf,so_max,-9999.9,37.0,32.0,Salinity,Maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthsurf,so_mean,-9999.9,37.0,32.0,Salinity,Average Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthsurf,so_min,-9999.9,37.0,32.0,Salinity,Minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthsurf,so_range,-9999.9,37.0,32.0,Salinity,Range Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp245_2020_2100_depthsurf,so_sd,-9999.9,0.1,0.0,Statistics,Standard deviation Salinity,1e-3,NA,NA,NA
so_ssp370_2020_2100_depthsurf,so_ltmax,-9999.9,37.0,32.0,Salinity,Long-term maximum Salinity,PSU,NA,sea_water_practical_salinity,NA
so_ssp370_2020_2100_depthsurf,so_ltmin,-9999.9,37.0,32.0,Salinity,Long-term minimum Salinity,PSU,NA,sea_water_practical_salinity,NA
